Date_UTC,Date_Local,LocalDate,Home Team,Away Team,Home Score,Away Score,Result,Season,weight,Played
2026-03-22 23:00:00+00:00,2026-03-22 19:00:00-04:00,2026-03-22,New York Islanders,Columbus Blue Jackets,,,,2025-2026,2.0,False
2026-03-22 23:00:00+00:00,2026-03-22 19:00:00-04:00,2026-03-22,Dallas Stars,Vegas Golden Knights,,,,2025-2026,2.0,False
2026-03-23 00:00:00+00:00,2026-03-22 20:00:00-04:00,2026-03-22,Anaheim Ducks,Buffalo Sabres,,,,2025-2026,2.0,False
2026-03-23 00:00:00+00:00,2026-03-22 20:00:00-04:00,2026-03-22,Calgary Flames,Tampa Bay Lightning,,,,2025-2026,2.0,False
2026-03-23 01:00:00+00:00,2026-03-22 21:00:00-04:00,2026-03-22,Utah Hockey Club,Los Angeles Kings,,,,2025-2026,2.0,False
2026-03-23 23:30:00+00:00,2026-03-23 19:30:00-04:00,2026-03-23,New York Rangers,Ottawa Senators,,,,2025-2026,2.0,False
2026-03-24 23:00:00+00:00,2026-03-24 19:00:00-04:00,2026-03-24,Boston Bruins,Toronto Maple Leafs,,,,2025-2026,2.0,False
2026-03-24 23:00:00+00:00,2026-03-24 19:00:00-04:00,2026-03-24,Montréal Canadiens,Carolina Hurricanes,,,,2025-2026,2.0,False
2026-03-24 23:00:00+00:00,2026-03-24 19:00:00-04:00,2026-03-24,Detroit Red Wings,Ottawa Senators,,,,2025-2026,2.0,False
2026-03-24 23:00:00+00:00,2026-03-24 19:00:00-04:00,2026-03-24,Florida Panthers,Seattle Kraken,,,,2025-2026,2.0,False
2026-03-24 23:00:00+00:00,2026-03-24 19:00:00-04:00,2026-03-24,New York Islanders,Chicago Blackhawks,,,,2025-2026,2.0,False
2026-03-24 23:00:00+00:00,2026-03-24 19:00:00-04:00,2026-03-24,Philadelphia Flyers,Columbus Blue Jackets,,,,2025-2026,2.0,False
2026-03-24 23:00:00+00:00,2026-03-24 19:00:00-04:00,2026-03-24,Pittsburgh Penguins,Colorado Avalanche,,,,2025-2026,2.0,False
2026-03-24 23:30:00+00:00,2026-03-24 19:30:00-04:00,2026-03-24,Tampa Bay Lightning,Minnesota Wild,,,,2025-2026,2.0,False
2026-03-25 00:00:00+00:00,2026-03-24 20:00:00-04:00,2026-03-24,St. Louis Blues,Washington Capitals,,,,2025-2026,2.0,False
2026-03-25 00:00:00+00:00,2026-03-24 20:00:00-04:00,2026-03-24,Nashville Predators,San Jose Sharks,,,,2025-2026,2.0,False
2026-03-25 00:00:00+00:00,2026-03-24 20:00:00-04:00,2026-03-24,Dallas Stars,New Jersey Devils,,,,2025-2026,2.0,False
2026-03-25 00:00:00+00:00,2026-03-24 20:00:00-04:00,2026-03-24,Winnipeg Jets,Vegas Golden Knights,,,,2025-2026,2.0,False
2026-03-25 01:00:00+00:00,2026-03-24 21:00:00-04:00,2026-03-24,Calgary Flames,Los Angeles Kings,,,,2025-2026,2.0,False
2026-03-25 01:30:00+00:00,2026-03-24 21:30:00-04:00,2026-03-24,Utah Hockey Club,Edmonton Oilers,,,,2025-2026,2.0,False
2026-03-25 02:00:00+00:00,2026-03-24 22:00:00-04:00,2026-03-24,Vancouver Canucks,Anaheim Ducks,,,,2025-2026,2.0,False
2026-03-25 23:00:00+00:00,2026-03-25 19:00:00-04:00,2026-03-25,Buffalo Sabres,Boston Bruins,,,,2025-2026,2.0,False
2026-03-25 23:30:00+00:00,2026-03-25 19:30:00-04:00,2026-03-25,Toronto Maple Leafs,New York Rangers,,,,2025-2026,2.0,False
2026-03-26 23:00:00+00:00,2026-03-26 19:00:00-04:00,2026-03-26,Montréal Canadiens,Columbus Blue Jackets,,,,2025-2026,2.0,False
2026-03-26 23:00:00+00:00,2026-03-26 19:00:00-04:00,2026-03-26,Ottawa Senators,Pittsburgh Penguins,,,,2025-2026,2.0,False
2026-03-26 23:00:00+00:00,2026-03-26 19:00:00-04:00,2026-03-26,Tampa Bay Lightning,Seattle Kraken,,,,2025-2026,2.0,False
2026-03-26 23:00:00+00:00,2026-03-26 19:00:00-04:00,2026-03-26,Florida Panthers,Minnesota Wild,,,,2025-2026,2.0,False
2026-03-26 23:00:00+00:00,2026-03-26 19:00:00-04:00,2026-03-26,New York Islanders,Dallas Stars,,,,2025-2026,2.0,False
2026-03-26 23:00:00+00:00,2026-03-26 19:00:00-04:00,2026-03-26,Philadelphia Flyers,Chicago Blackhawks,,,,2025-2026,2.0,False
2026-03-27 00:00:00+00:00,2026-03-26 20:00:00-04:00,2026-03-26,St. Louis Blues,San Jose Sharks,,,,2025-2026,2.0,False
2026-03-27 00:00:00+00:00,2026-03-26 20:00:00-04:00,2026-03-26,Nashville Predators,New Jersey Devils,,,,2025-2026,2.0,False
2026-03-27 00:00:00+00:00,2026-03-26 20:00:00-04:00,2026-03-26,Winnipeg Jets,Colorado Avalanche,,,,2025-2026,2.0,False
2026-03-27 01:00:00+00:00,2026-03-26 21:00:00-04:00,2026-03-26,Utah Hockey Club,Washington Capitals,,,,2025-2026,2.0,False
2026-03-27 01:00:00+00:00,2026-03-26 21:00:00-04:00,2026-03-26,Calgary Flames,Anaheim Ducks,,,,2025-2026,2.0,False
2026-03-27 01:30:00+00:00,2026-03-26 21:30:00-04:00,2026-03-26,Vegas Golden Knights,Edmonton Oilers,,,,2025-2026,2.0,False
2026-03-27 02:00:00+00:00,2026-03-26 22:00:00-04:00,2026-03-26,Vancouver Canucks,Los Angeles Kings,,,,2025-2026,2.0,False
2026-03-27 23:00:00+00:00,2026-03-27 19:00:00-04:00,2026-03-27,Buffalo Sabres,Detroit Red Wings,,,,2025-2026,2.0,False
2026-03-27 23:00:00+00:00,2026-03-27 19:00:00-04:00,2026-03-27,New York Rangers,Chicago Blackhawks,,,,2025-2026,2.0,False
2026-03-28 17:00:00+00:00,2026-03-28 13:00:00-04:00,2026-03-28,Tampa Bay Lightning,Ottawa Senators,,,,2025-2026,2.0,False
2026-03-28 17:00:00+00:00,2026-03-28 13:00:00-04:00,2026-03-28,New York Islanders,Florida Panthers,,,,2025-2026,2.0,False
2026-03-28 19:30:00+00:00,2026-03-28 15:30:00-04:00,2026-03-28,Edmonton Oilers,Anaheim Ducks,,,,2025-2026,2.0,False
2026-03-28 21:00:00+00:00,2026-03-28 17:00:00-04:00,2026-03-28,Carolina Hurricanes,New Jersey Devils,,,,2025-2026,2.0,False
2026-03-28 21:00:00+00:00,2026-03-28 17:00:00-04:00,2026-03-28,Columbus Blue Jackets,San Jose Sharks,,,,2025-2026,2.0,False
2026-03-28 21:00:00+00:00,2026-03-28 17:00:00-04:00,2026-03-28,Boston Bruins,Minnesota Wild,,,,2025-2026,2.0,False
2026-03-28 21:00:00+00:00,2026-03-28 17:00:00-04:00,2026-03-28,Pittsburgh Penguins,Dallas Stars,,,,2025-2026,2.0,False
2026-03-28 21:30:00+00:00,2026-03-28 17:30:00-04:00,2026-03-28,Buffalo Sabres,Seattle Kraken,,,,2025-2026,2.0,False
2026-03-28 23:00:00+00:00,2026-03-28 19:00:00-04:00,2026-03-28,St. Louis Blues,Toronto Maple Leafs,,,,2025-2026,2.0,False
2026-03-28 23:00:00+00:00,2026-03-28 19:00:00-04:00,2026-03-28,Nashville Predators,Montréal Canadiens,,,,2025-2026,2.0,False
2026-03-28 23:00:00+00:00,2026-03-28 19:00:00-04:00,2026-03-28,Colorado Avalanche,Winnipeg Jets,,,,2025-2026,2.0,False
2026-03-29 00:00:00+00:00,2026-03-28 20:00:00-04:00,2026-03-28,Detroit Red Wings,Philadelphia Flyers,,,,2025-2026,2.0,False
2026-03-29 01:00:00+00:00,2026-03-28 21:00:00-04:00,2026-03-28,Los Angeles Kings,Utah Hockey Club,,,,2025-2026,2.0,False
2026-03-29 02:00:00+00:00,2026-03-28 22:00:00-04:00,2026-03-28,Calgary Flames,Vancouver Canucks,,,,2025-2026,2.0,False
2026-03-29 02:30:00+00:00,2026-03-28 22:30:00-04:00,2026-03-28,Vegas Golden Knights,Washington Capitals,,,,2025-2026,2.0,False
2026-03-29 17:00:00+00:00,2026-03-29 13:00:00-04:00,2026-03-29,New York Rangers,Florida Panthers,,,,2025-2026,2.0,False
2026-03-29 21:00:00+00:00,2026-03-29 17:00:00-04:00,2026-03-29,Columbus Blue Jackets,Boston Bruins,,,,2025-2026,2.0,False
2026-03-29 21:00:00+00:00,2026-03-29 17:00:00-04:00,2026-03-29,Tampa Bay Lightning,Nashville Predators,,,,2025-2026,2.0,False
2026-03-29 21:00:00+00:00,2026-03-29 17:00:00-04:00,2026-03-29,Carolina Hurricanes,Montréal Canadiens,,,,2025-2026,2.0,False
2026-03-29 23:00:00+00:00,2026-03-29 19:00:00-04:00,2026-03-29,New Jersey Devils,Chicago Blackhawks,,,,2025-2026,2.0,False
2026-03-29 23:00:00+00:00,2026-03-29 19:00:00-04:00,2026-03-29,Philadelphia Flyers,Dallas Stars,,,,2025-2026,2.0,False
2026-03-30 23:00:00+00:00,2026-03-30 19:00:00-04:00,2026-03-30,New York Islanders,Pittsburgh Penguins,,,,2025-2026,2.0,False
2026-03-31 00:30:00+00:00,2026-03-30 20:30:00-04:00,2026-03-30,Colorado Avalanche,Calgary Flames,,,,2025-2026,2.0,False
2026-03-31 02:00:00+00:00,2026-03-30 22:00:00-04:00,2026-03-30,Vegas Golden Knights,Vancouver Canucks,,,,2025-2026,2.0,False
2026-03-31 02:00:00+00:00,2026-03-30 22:00:00-04:00,2026-03-30,Anaheim Ducks,Toronto Maple Leafs,,,,2025-2026,2.0,False
2026-03-31 02:00:00+00:00,2026-03-30 22:00:00-04:00,2026-03-30,San Jose Sharks,St. Louis Blues,,,,2025-2026,2.0,False
2026-03-31 23:00:00+00:00,2026-03-31 19:00:00-04:00,2026-03-31,Buffalo Sabres,New York Islanders,,,,2025-2026,2.0,False
2026-03-31 23:00:00+00:00,2026-03-31 19:00:00-04:00,2026-03-31,Washington Capitals,Philadelphia Flyers,,,,2025-2026,2.0,False
2026-03-31 23:00:00+00:00,2026-03-31 19:00:00-04:00,2026-03-31,Pittsburgh Penguins,Detroit Red Wings,,,,2025-2026,2.0,False
2026-03-31 23:00:00+00:00,2026-03-31 19:00:00-04:00,2026-03-31,New York Rangers,New Jersey Devils,,,,2025-2026,2.0,False
2026-03-31 23:00:00+00:00,2026-03-31 19:00:00-04:00,2026-03-31,Boston Bruins,Dallas Stars,,,,2025-2026,2.0,False
2026-03-31 23:00:00+00:00,2026-03-31 19:00:00-04:00,2026-03-31,Tampa Bay Lightning,Montréal Canadiens,,,,2025-2026,2.0,False
2026-03-31 23:00:00+00:00,2026-03-31 19:00:00-04:00,2026-03-31,Florida Panthers,Ottawa Senators,,,,2025-2026,2.0,False
2026-03-31 23:30:00+00:00,2026-03-31 19:30:00-04:00,2026-03-31,Columbus Blue Jackets,Carolina Hurricanes,,,,2025-2026,2.0,False
2026-04-01 00:30:00+00:00,2026-03-31 20:30:00-04:00,2026-03-31,Chicago Blackhawks,Winnipeg Jets,,,,2025-2026,2.0,False
2026-04-01 01:00:00+00:00,2026-03-31 21:00:00-04:00,2026-03-31,Edmonton Oilers,Seattle Kraken,,,,2025-2026,2.0,False
2026-04-02 00:30:00+00:00,2026-04-01 20:30:00-04:00,2026-04-01,Colorado Avalanche,Vancouver Canucks,,,,2025-2026,2.0,False
2026-04-02 01:00:00+00:00,2026-04-01 21:00:00-04:00,2026-04-01,Los Angeles Kings,St. Louis Blues,,,,2025-2026,2.0,False
2026-04-02 02:00:00+00:00,2026-04-01 22:00:00-04:00,2026-04-01,San Jose Sharks,Anaheim Ducks,,,,2025-2026,2.0,False
2026-04-02 23:00:00+00:00,2026-04-02 19:00:00-04:00,2026-04-02,Ottawa Senators,Buffalo Sabres,,,,2025-2026,2.0,False
2026-04-02 23:00:00+00:00,2026-04-02 19:00:00-04:00,2026-04-02,Tampa Bay Lightning,Pittsburgh Penguins,,,,2025-2026,2.0,False
2026-04-02 23:00:00+00:00,2026-04-02 19:00:00-04:00,2026-04-02,Florida Panthers,Boston Bruins,,,,2025-2026,2.0,False
2026-04-02 23:00:00+00:00,2026-04-02 19:00:00-04:00,2026-04-02,New York Rangers,Montréal Canadiens,,,,2025-2026,2.0,False
2026-04-02 23:00:00+00:00,2026-04-02 19:00:00-04:00,2026-04-02,Philadelphia Flyers,Detroit Red Wings,,,,2025-2026,2.0,False
2026-04-02 23:00:00+00:00,2026-04-02 19:00:00-04:00,2026-04-02,Carolina Hurricanes,Columbus Blue Jackets,,,,2025-2026,2.0,False
2026-04-02 23:30:00+00:00,2026-04-02 19:30:00-04:00,2026-04-02,New Jersey Devils,Washington Capitals,,,,2025-2026,2.0,False
2026-04-03 00:00:00+00:00,2026-04-02 20:00:00-04:00,2026-04-02,Minnesota Wild,Vancouver Canucks,,,,2025-2026,2.0,False
2026-04-03 00:00:00+00:00,2026-04-02 20:00:00-04:00,2026-04-02,Dallas Stars,Winnipeg Jets,,,,2025-2026,2.0,False
2026-04-03 01:00:00+00:00,2026-04-02 21:00:00-04:00,2026-04-02,Edmonton Oilers,Chicago Blackhawks,,,,2025-2026,2.0,False
2026-04-03 02:00:00+00:00,2026-04-02 22:00:00-04:00,2026-04-02,Vegas Golden Knights,Calgary Flames,,,,2025-2026,2.0,False
2026-04-03 02:00:00+00:00,2026-04-02 22:00:00-04:00,2026-04-02,San Jose Sharks,Toronto Maple Leafs,,,,2025-2026,2.0,False
2026-04-03 02:00:00+00:00,2026-04-02 22:00:00-04:00,2026-04-02,Seattle Kraken,Utah Hockey Club,,,,2025-2026,2.0,False
2026-04-03 02:30:00+00:00,2026-04-02 22:30:00-04:00,2026-04-02,Los Angeles Kings,Nashville Predators,,,,2025-2026,2.0,False
2026-04-03 23:00:00+00:00,2026-04-03 19:00:00-04:00,2026-04-03,New York Islanders,Philadelphia Flyers,,,,2025-2026,2.0,False
2026-04-04 02:00:00+00:00,2026-04-03 22:00:00-04:00,2026-04-03,Anaheim Ducks,St. Louis Blues,,,,2025-2026,2.0,False
2026-04-04 16:30:00+00:00,2026-04-04 12:30:00-04:00,2026-04-04,New York Rangers,Detroit Red Wings,,,,2025-2026,2.0,False
2026-04-04 17:00:00+00:00,2026-04-04 13:00:00-04:00,2026-04-04,Ottawa Senators,Minnesota Wild,,,,2025-2026,2.0,False
2026-04-04 19:00:00+00:00,2026-04-04 15:00:00-04:00,2026-04-04,Dallas Stars,Colorado Avalanche,,,,2025-2026,2.0,False
2026-04-04 21:00:00+00:00,2026-04-04 17:00:00-04:00,2026-04-04,Tampa Bay Lightning,Boston Bruins,,,,2025-2026,2.0,False
2026-04-04 21:00:00+00:00,2026-04-04 17:00:00-04:00,2026-04-04,Pittsburgh Penguins,Florida Panthers,,,,2025-2026,2.0,False
2026-04-04 23:00:00+00:00,2026-04-04 19:00:00-04:00,2026-04-04,New Jersey Devils,Montréal Canadiens,,,,2025-2026,2.0,False
2026-04-04 23:00:00+00:00,2026-04-04 19:00:00-04:00,2026-04-04,Washington Capitals,Buffalo Sabres,,,,2025-2026,2.0,False
2026-04-04 23:00:00+00:00,2026-04-04 19:00:00-04:00,2026-04-04,Carolina Hurricanes,New York Islanders,,,,2025-2026,2.0,False
2026-04-04 23:00:00+00:00,2026-04-04 19:00:00-04:00,2026-04-04,Columbus Blue Jackets,Winnipeg Jets,,,,2025-2026,2.0,False
2026-04-04 23:00:00+00:00,2026-04-04 19:00:00-04:00,2026-04-04,Vancouver Canucks,Utah Hockey Club,,,,2025-2026,2.0,False
2026-04-04 23:00:00+00:00,2026-04-04 19:00:00-04:00,2026-04-04,Los Angeles Kings,Toronto Maple Leafs,,,,2025-2026,2.0,False
2026-04-05 02:00:00+00:00,2026-04-04 22:00:00-04:00,2026-04-04,Seattle Kraken,Chicago Blackhawks,,,,2025-2026,2.0,False
2026-04-05 02:00:00+00:00,2026-04-04 22:00:00-04:00,2026-04-04,San Jose Sharks,Nashville Predators,,,,2025-2026,2.0,False
2026-04-05 02:00:00+00:00,2026-04-04 22:00:00-04:00,2026-04-04,Anaheim Ducks,Calgary Flames,,,,2025-2026,2.0,False
2026-04-05 02:00:00+00:00,2026-04-04 22:00:00-04:00,2026-04-04,Edmonton Oilers,Vegas Golden Knights,,,,2025-2026,2.0,False
2026-04-05 17:00:00+00:00,2026-04-05 13:00:00-04:00,2026-04-05,Detroit Red Wings,Minnesota Wild,,,,2025-2026,2.0,False
2026-04-05 19:00:00+00:00,2026-04-05 15:00:00-04:00,2026-04-05,Pittsburgh Penguins,Florida Panthers,,,,2025-2026,2.0,False
2026-04-05 19:30:00+00:00,2026-04-05 15:30:00-04:00,2026-04-05,Philadelphia Flyers,Boston Bruins,,,,2025-2026,2.0,False
2026-04-05 21:00:00+00:00,2026-04-05 17:00:00-04:00,2026-04-05,Ottawa Senators,Carolina Hurricanes,,,,2025-2026,2.0,False
2026-04-05 23:00:00+00:00,2026-04-05 19:00:00-04:00,2026-04-05,Montréal Canadiens,New Jersey Devils,,,,2025-2026,2.0,False
2026-04-05 23:00:00+00:00,2026-04-05 19:00:00-04:00,2026-04-05,New York Rangers,Washington Capitals,,,,2025-2026,2.0,False
2026-04-06 01:30:00+00:00,2026-04-05 21:30:00-04:00,2026-04-05,Colorado Avalanche,St. Louis Blues,,,,2025-2026,2.0,False
2026-04-06 23:00:00+00:00,2026-04-06 19:00:00-04:00,2026-04-06,Buffalo Sabres,Tampa Bay Lightning,,,,2025-2026,2.0,False
2026-04-06 23:30:00+00:00,2026-04-06 19:30:00-04:00,2026-04-06,Winnipeg Jets,Seattle Kraken,,,,2025-2026,2.0,False
2026-04-07 02:00:00+00:00,2026-04-06 22:00:00-04:00,2026-04-06,San Jose Sharks,Chicago Blackhawks,,,,2025-2026,2.0,False
2026-04-07 02:30:00+00:00,2026-04-06 22:30:00-04:00,2026-04-06,Los Angeles Kings,Nashville Predators,,,,2025-2026,2.0,False
2026-04-07 23:00:00+00:00,2026-04-07 19:00:00-04:00,2026-04-07,Montréal Canadiens,Florida Panthers,,,,2025-2026,2.0,False
2026-04-07 23:00:00+00:00,2026-04-07 19:00:00-04:00,2026-04-07,Ottawa Senators,Tampa Bay Lightning,,,,2025-2026,2.0,False
2026-04-07 23:00:00+00:00,2026-04-07 19:00:00-04:00,2026-04-07,Detroit Red Wings,Columbus Blue Jackets,,,,2025-2026,2.0,False
2026-04-07 23:00:00+00:00,2026-04-07 19:00:00-04:00,2026-04-07,New Jersey Devils,Philadelphia Flyers,,,,2025-2026,2.0,False
2026-04-07 23:00:00+00:00,2026-04-07 19:00:00-04:00,2026-04-07,Carolina Hurricanes,Boston Bruins,,,,2025-2026,2.0,False
2026-04-08 00:00:00+00:00,2026-04-07 20:00:00-04:00,2026-04-07,Dallas Stars,Calgary Flames,,,,2025-2026,2.0,False
2026-04-08 00:00:00+00:00,2026-04-07 20:00:00-04:00,2026-04-07,Minnesota Wild,Seattle Kraken,,,,2025-2026,2.0,False
2026-04-08 00:00:00+00:00,2026-04-07 20:00:00-04:00,2026-04-07,St. Louis Blues,Colorado Avalanche,,,,2025-2026,2.0,False
2026-04-08 01:30:00+00:00,2026-04-07 21:30:00-04:00,2026-04-07,Utah Hockey Club,Edmonton Oilers,,,,2025-2026,2.0,False
2026-04-08 02:00:00+00:00,2026-04-07 22:00:00-04:00,2026-04-07,Vancouver Canucks,Vegas Golden Knights,,,,2025-2026,2.0,False
2026-04-08 02:00:00+00:00,2026-04-07 22:00:00-04:00,2026-04-07,Anaheim Ducks,Nashville Predators,,,,2025-2026,2.0,False
2026-04-08 23:00:00+00:00,2026-04-08 19:00:00-04:00,2026-04-08,New York Rangers,Buffalo Sabres,,,,2025-2026,2.0,False
2026-04-08 23:30:00+00:00,2026-04-08 19:30:00-04:00,2026-04-08,Toronto Maple Leafs,Washington Capitals,,,,2025-2026,2.0,False
2026-04-09 02:00:00+00:00,2026-04-08 22:00:00-04:00,2026-04-08,San Jose Sharks,Edmonton Oilers,,,,2025-2026,2.0,False
2026-04-09 22:30:00+00:00,2026-04-09 18:30:00-04:00,2026-04-09,Detroit Red Wings,Philadelphia Flyers,,,,2025-2026,2.0,False
2026-04-09 23:00:00+00:00,2026-04-09 19:00:00-04:00,2026-04-09,New York Islanders,Toronto Maple Leafs,,,,2025-2026,2.0,False
2026-04-09 23:00:00+00:00,2026-04-09 19:00:00-04:00,2026-04-09,Ottawa Senators,Florida Panthers,,,,2025-2026,2.0,False
2026-04-09 23:00:00+00:00,2026-04-09 19:00:00-04:00,2026-04-09,New Jersey Devils,Pittsburgh Penguins,,,,2025-2026,2.0,False
2026-04-09 23:00:00+00:00,2026-04-09 19:00:00-04:00,2026-04-09,Buffalo Sabres,Columbus Blue Jackets,,,,2025-2026,2.0,False
2026-04-09 23:00:00+00:00,2026-04-09 19:00:00-04:00,2026-04-09,Montréal Canadiens,Tampa Bay Lightning,,,,2025-2026,2.0,False
2026-04-10 00:00:00+00:00,2026-04-09 20:00:00-04:00,2026-04-09,St. Louis Blues,Winnipeg Jets,,,,2025-2026,2.0,False
2026-04-10 00:30:00+00:00,2026-04-09 20:30:00-04:00,2026-04-09,Chicago Blackhawks,Carolina Hurricanes,,,,2025-2026,2.0,False
2026-04-10 01:00:00+00:00,2026-04-09 21:00:00-04:00,2026-04-09,Dallas Stars,Minnesota Wild,,,,2025-2026,2.0,False
2026-04-10 01:00:00+00:00,2026-04-09 21:00:00-04:00,2026-04-09,Colorado Avalanche,Calgary Flames,,,,2025-2026,2.0,False
2026-04-10 01:00:00+00:00,2026-04-09 21:00:00-04:00,2026-04-09,Utah Hockey Club,Nashville Predators,,,,2025-2026,2.0,False
2026-04-10 02:00:00+00:00,2026-04-09 22:00:00-04:00,2026-04-09,Anaheim Ducks,San Jose Sharks,,,,2025-2026,2.0,False
2026-04-10 02:00:00+00:00,2026-04-09 22:00:00-04:00,2026-04-09,Seattle Kraken,Vegas Golden Knights,,,,2025-2026,2.0,False
2026-04-10 02:30:00+00:00,2026-04-09 22:30:00-04:00,2026-04-09,Los Angeles Kings,Vancouver Canucks,,,,2025-2026,2.0,False
2026-04-11 16:30:00+00:00,2026-04-11 12:30:00-04:00,2026-04-11,Boston Bruins,Tampa Bay Lightning,,,,2025-2026,2.0,False
2026-04-11 17:00:00+00:00,2026-04-11 13:00:00-04:00,2026-04-11,New York Islanders,Ottawa Senators,,,,2025-2026,2.0,False
2026-04-11 19:00:00+00:00,2026-04-11 15:00:00-04:00,2026-04-11,Pittsburgh Penguins,Washington Capitals,,,,2025-2026,2.0,False
2026-04-11 20:00:00+00:00,2026-04-11 16:00:00-04:00,2026-04-11,Los Angeles Kings,Edmonton Oilers,,,,2025-2026,2.0,False
2026-04-11 21:00:00+00:00,2026-04-11 17:00:00-04:00,2026-04-11,Detroit Red Wings,New Jersey Devils,,,,2025-2026,2.0,False
2026-04-11 21:00:00+00:00,2026-04-11 17:00:00-04:00,2026-04-11,Chicago Blackhawks,St. Louis Blues,,,,2025-2026,2.0,False
2026-04-11 21:00:00+00:00,2026-04-11 17:00:00-04:00,2026-04-11,Nashville Predators,Minnesota Wild,,,,2025-2026,2.0,False
2026-04-11 21:00:00+00:00,2026-04-11 17:00:00-04:00,2026-04-11,Dallas Stars,New York Rangers,,,,2025-2026,2.0,False
2026-04-11 21:00:00+00:00,2026-04-11 17:00:00-04:00,2026-04-11,Utah Hockey Club,Carolina Hurricanes,,,,2025-2026,2.0,False
2026-04-11 23:00:00+00:00,2026-04-11 19:00:00-04:00,2026-04-11,Seattle Kraken,Calgary Flames,,,,2025-2026,2.0,False
2026-04-11 23:00:00+00:00,2026-04-11 19:00:00-04:00,2026-04-11,Winnipeg Jets,Philadelphia Flyers,,,,2025-2026,2.0,False
2026-04-11 23:00:00+00:00,2026-04-11 19:00:00-04:00,2026-04-11,Montréal Canadiens,Columbus Blue Jackets,,,,2025-2026,2.0,False
2026-04-11 23:00:00+00:00,2026-04-11 19:00:00-04:00,2026-04-11,Toronto Maple Leafs,Florida Panthers,,,,2025-2026,2.0,False
2026-04-12 00:00:00+00:00,2026-04-11 20:00:00-04:00,2026-04-11,Colorado Avalanche,Vegas Golden Knights,,,,2025-2026,2.0,False
2026-04-12 02:00:00+00:00,2026-04-11 22:00:00-04:00,2026-04-11,San Jose Sharks,Vancouver Canucks,,,,2025-2026,2.0,False
2026-04-12 19:00:00+00:00,2026-04-12 15:00:00-04:00,2026-04-12,Washington Capitals,Pittsburgh Penguins,,,,2025-2026,2.0,False
2026-04-12 22:00:00+00:00,2026-04-12 18:00:00-04:00,2026-04-12,New York Islanders,Montréal Canadiens,,,,2025-2026,2.0,False
2026-04-12 22:00:00+00:00,2026-04-12 18:00:00-04:00,2026-04-12,Columbus Blue Jackets,Boston Bruins,,,,2025-2026,2.0,False
2026-04-12 23:00:00+00:00,2026-04-12 19:00:00-04:00,2026-04-12,New Jersey Devils,Ottawa Senators,,,,2025-2026,2.0,False
2026-04-13 00:00:00+00:00,2026-04-12 20:00:00-04:00,2026-04-12,Anaheim Ducks,Vancouver Canucks,,,,2025-2026,2.0,False
2026-04-13 01:00:00+00:00,2026-04-12 21:00:00-04:00,2026-04-12,Calgary Flames,Utah Hockey Club,,,,2025-2026,2.0,False
2026-04-13 23:00:00+00:00,2026-04-13 19:00:00-04:00,2026-04-13,Philadelphia Flyers,Carolina Hurricanes,,,,2025-2026,2.0,False
2026-04-13 23:00:00+00:00,2026-04-13 19:00:00-04:00,2026-04-13,Florida Panthers,New York Rangers,,,,2025-2026,2.0,False
2026-04-13 23:00:00+00:00,2026-04-13 19:00:00-04:00,2026-04-13,Tampa Bay Lightning,Detroit Red Wings,,,,2025-2026,2.0,False
2026-04-13 23:30:00+00:00,2026-04-13 19:30:00-04:00,2026-04-13,Toronto Maple Leafs,Dallas Stars,,,,2025-2026,2.0,False
2026-04-14 00:00:00+00:00,2026-04-13 20:00:00-04:00,2026-04-13,St. Louis Blues,Minnesota Wild,,,,2025-2026,2.0,False
2026-04-14 00:00:00+00:00,2026-04-13 20:00:00-04:00,2026-04-13,Nashville Predators,San Jose Sharks,,,,2025-2026,2.0,False
2026-04-14 00:30:00+00:00,2026-04-13 20:30:00-04:00,2026-04-13,Chicago Blackhawks,Buffalo Sabres,,,,2025-2026,2.0,False
2026-04-14 01:30:00+00:00,2026-04-13 21:30:00-04:00,2026-04-13,Edmonton Oilers,Colorado Avalanche,,,,2025-2026,2.0,False
2026-04-14 01:30:00+00:00,2026-04-13 21:30:00-04:00,2026-04-13,Seattle Kraken,Los Angeles Kings,,,,2025-2026,2.0,False
2026-04-14 02:00:00+00:00,2026-04-13 22:00:00-04:00,2026-04-13,Vegas Golden Knights,Winnipeg Jets,,,,2025-2026,2.0,False
2026-04-14 23:00:00+00:00,2026-04-14 19:00:00-04:00,2026-04-14,Columbus Blue Jackets,Washington Capitals,,,,2025-2026,2.0,False
2026-04-14 23:00:00+00:00,2026-04-14 19:00:00-04:00,2026-04-14,Philadelphia Flyers,Montréal Canadiens,,,,2025-2026,2.0,False
2026-04-14 23:00:00+00:00,2026-04-14 19:00:00-04:00,2026-04-14,Boston Bruins,New Jersey Devils,,,,2025-2026,2.0,False
2026-04-14 23:00:00+00:00,2026-04-14 19:00:00-04:00,2026-04-14,New York Islanders,Carolina Hurricanes,,,,2025-2026,2.0,False
2026-04-15 00:00:00+00:00,2026-04-14 20:00:00-04:00,2026-04-14,Minnesota Wild,Anaheim Ducks,,,,2025-2026,2.0,False
2026-04-15 01:00:00+00:00,2026-04-14 21:00:00-04:00,2026-04-14,Utah Hockey Club,Winnipeg Jets,,,,2025-2026,2.0,False
2026-04-15 01:00:00+00:00,2026-04-14 21:00:00-04:00,2026-04-14,Calgary Flames,Colorado Avalanche,,,,2025-2026,2.0,False
